Unnamed: 0,tweet,tweet_processed,label
1581,"This journey to become a YouTuber isn't easy for me. I walk with a purpose to fix me. To record it, edit it, then post it for all to see ain't easy. I do it for the one person that needed the message not the haters.  ",this journey to become a youtuber isnt easy for me i walk with a purpose to fix me to record it edit it then post it for all to see aint easy i do it for the one person that need the message not the hater,1
1586,"The worst thing about  is that it teases you thinking you are getting better, but then it drops you back to the bottom harder every time.  I wish I could just be happy....  pic.twitter.com/zRf2H1L13H",the bad thing about be that it tease you think you be get well but then it drop you back to the bottom harder every time i wish i could just be happy,1
1588,"Despite being physically very unwell this past week, I am mentally feeling very strong right now. Genuinely excited by the opportunity to kick on now and make the most of life. Overcoming  one step at a time.",despite be physically very unwell this past week i be mentally feeling very strong right now genuinely excite by the opportunity to kick on now and make the most of life overcome one step at a time,1
1589,"and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful.    happens.",and if you try to stand up for yourself especially when it get too much you be be rude and disrespectful happens,1
1591,I lost in a maze. How to escape?,i lose in a maze how to escape,1
1592,"Darkness won't fade. It envelopes you, crawls under your skin. It stays and never seems to leave.   ",darkness wont fade it envelop you crawl under your skin it stay and never seem to leave,1
1593,"Amazing how you can be so fatigued and unmotivated, then a few sweet words of encouragement can mobilize you in minutes to leave the house. Words like ""He didn't deserve you"" or ""You can get better."" Or ""Chinese food buffet."" I'm not proud but that's where I am. ",amaze how you can be so fatigued and unmotivated then a few sweet word of encouragement can mobilize you in minute to leave the house word like he didnt deserve you or you can get good or chinese food buffet im not proud but thats where i be,1
1594,No job. No car. No money. No worth. .... ..... ....... Thats kinda where I am @ right now.,no job no car no money no worth thats kinda where i be right now,1
1595,"Why does certain things happen? What can be done to change this? Questions, are the worse.   ",why do certain thing happen what can be do to change this question be the bad,1
1596,Im watching my show and its still not keeping my  depression and anxiety at bay. This stress is crushing me :(,im watch my show and it still not keep my depression and anxiety at bay this stress be crush me,1
1598,jfc ANOTHER bad morning  I dont even have anything to be depressed about  oh hang on  leaving me to fester under the poverty line for 10 years,jfc another bad morning i dont even have anything to be depress about oh hang on leave me to fester under the poverty line for year,1
1599,"I can't get through this without pain and suffering. And I'll just keep on talking, trying to make my way through every day. I love you Debbie. ",i cant get through this without pain and suffering and ill just keep on talk try to make my way through every day i love you debbie,1
1600,I used to imagine I'd hear something at the door. I'd hear a knock and I'd pray it was her. Or I would hope it was her. I had dreams like that. I'm not having dreams like that now. I know she's gone. She won't be back. Ever. I sure love her. I sure miss her.,i use to imagine id hear something at the door id hear a knock and id pray it be her or i would hope it be her i have dream like that im not have dream like that now i know shes go she wont be back ever i sure love her i sure miss her,1
1601,"Anyway, I walk around the house, and I try not to look at things, try not to think of her. But that's all I can do. All I do is feel this deep pain, this deep longing. I see her again. I remember when I was in Germany, and she left. ",anyway i walk around the house and i try not to look at thing try not to think of her but thats all i can do all i do be feel this deep pain this deep longing i see her again i remember when i be in germany and she leave,1
1602,"That she feels good, feels no pain, is happy. If there isn't, I'll probably never see her again. Unless there's some other side, like hell. How she may get to that side, I don't know how that would be. She was too much of a saint. ",that she feel good feel no pain be happy if there isnt ill probably never see her again unless there some other side like hell how she may get to that side i dont know how that would be she be too much of a saint,1
