hashtags,place,text,user_description,user_location
,,"RT @ProjectLincoln: Donald Trump's 2020 Platform:

🤡He can drink water with one hand.
🤡He can recite 5 words in a row.
🤡He can walk down a…",Acoustic folk singer-songwriter-guitarist and new age pianist-composer by night. Freelance writer by day.,"Rock Hill, SC USA"
,,"With all the Americans losing loved ones to the coronavirus this year , we all have them in our prayers. As Trump decides to change his tune about the coronavirus, when he should have been more forceful with the recommendations of the CDC in medical experts when it comes to...",,
COVID19 pallicovid hpm palliative hapc,,"COVID-19 Response Resources Hub - Tools addressing crisis communication, symptom management protocols for all clinicians, telehealth, emotional PPE, health equity, Medicare #COVID19 waivers, and much more. Open to all &gt;&gt; https://t.co/MGPcGK5xZ4 #pallicovid #hpm #palliative #hapc https://t.co/O86IjKNsYu",The Center to Advance Palliative Care (CAPC) is dedicated to increasing quality #palliative care services for people facing serious illness.,"New York, NY"
FRW remote remotework remoteworking remotejobs workanywhere telecommute workfromhome Jobsearch hiringnow jobsearch jobhunt jobopening goremote Accounting ERP,,"HIRING: Risk Manager - FinTech / US, FL, Virtual Location - Florida - https://t.co/ntiYxtTn6z #FRW #remote #remotework #remoteworking #remotejobs #workanywhere #telecommute #workfromhome #Jobsearch #hiringnow #jobsearch #jobhunt #jobopening #goremote #Accounting #ERP",Your fastest way to find fresh remote work,Anywhere
,,RT @BigOgKobe: 🗣THEY DONE RELEASED THE COVID VACCINE https://t.co/NKjfxZJmVy,buy me flowers,
,,"RT @EuropeanUnity1: When the history of covid 19 is written who will be remembered?

The doctors and nurses who wore masks for 12 hours a d…","Lawyer, campaigner, strategist, optimist🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧🇪🇺🕷Please care for others - wear a mask😷#FBPE",London/Wales
,,who would have thought it would take a pandemic for me to finally finish one of these. 3 down this year ! https://t.co/Ugjshk4wEi,Washburn University ‘22,"Rossville, KS"
,,There is a shortage of birth control pills...during a pandemic. Errybody bout to get preggo.,FSU/USF Alum • Heavy shit talker.,"Florida, USA"
,,"RT @BernieSanders: The fact that Jeff Bezos increased his wealth by $13 billion in 1 day during a pandemic, while his employees struggle to…",,"Pasadena, MD"
,,RT @ronnalmont: containing COVID depends on *timely* testing. these labs are gonna be even more overwhelmed during flu season this Fall. ho…,Fighting for public education. Justice caucus in NYC United Federation of Teachers. Our working conditions are our students' learning conditions! #RedForEd,New York
,,RT @HeatherOScanlon: I miss being in the same room as these people!  @L_Concar  @dianegsff  @robkamp @JoeSernio @DWSchoner #GSFF #GSFF2020…,"Official Account for New Jersey's Premier Independent Film Festival® 🎬 Save the Dates for 2021: March 24 - 28 📍Asbury Park, New Jersey!","Asbury Park, NJ"
TheBeatGoesOnUG COVID19UG,,RT @Jude_Mugabi: Job &amp; pay cuts have been real. How would you advise someone to cover the shortfalls such that #TheBeatGoesOnUG? #COVID19UG…,God | Law,"Kampala, Uganda"
AmazonForest,,"RT @RainforestUS: The curve may be bending in some countries but Indigenous Peoples, especially in the #AmazonForest, are facing the full-o…","Quando dou comida aos pobres, me chamam de santo. Quando pergunto porque eles são pobres, chamam-me de comunista... Dom Helder Câmara.",Belo Hte Minas Gerais
,,"@realBradStaggs 
Get your wood
https://t.co/QKJ8FwDMz5","God, Family, Country ~Psalm 91 ~. We’re all being played like a Mark Knopfler Stratocaster. #wwg1wga. #GodWins",
,,"RT @charliekirk11: Anthony Fauci sitting at a baseball stadium he has to himself on Opening Day, with no social distancing and not wearing…",#CHRISTIAN #CONSERVATIVE #TRUMP #MAGA #DEPLORABLE #QANON  #CCOT #TRUMPTRAIN #TWGRP #KAG #NRA #1A #2A #BUILDTHEWALL #PATRIOTS #ANTISOCIALISM #ANTICCP,CA US
,,"RT @ASlavitt: 7,100 people just died from COVID in a single day.

We can’t really be numb to that, can we?",Mom. Wife. Optimist. Rescued by dogs. Can we get the madman out of our White House now? #BidenHarrisLandslide,Michigan
,,Stop it. It’s been a pandemic this entire time 🤣 you haven’t even had the chance to be owt https://t.co/vipk2vAdvZ,"Wannabe Traveler 🇺🇸 🇨🇦 🇪🇸 🇯🇲 🇨🇺🇵🇸 🇮🇱 🇵🇷 🇳🇱 🇦🇪🇨🇳...TBC

I rarely tweet because I’m no expert","Brownstown, MI"
,,"RT @shailagarde: JUST IN: DFA reports 16 new COVID-19 cases, no new deaths, and 9 new recoveries among Overseas Filipinos.

This brings the…",@GonzalesBrylle (DEACTIVATED) Billy the kid,"Lungsod ng Pasay, Pambansang P"
,,"RT @AdamSchefter: Per source: League meeting with coaches, gm, presidents, ownership concludes with clubs approving training camp, roster r…",Microsoft Account Exec | Consultant | Artist | Movie Buff & Super Hero Husband & Father In My Own Mind! https://t.co/WhW7eZyyti - Views are my own.,"Charlotte, NC, NYC, Wakanda"
,,RT @ValentineShow: OMG! We've hit 4 million cases of coronavirus!!!! Only 56 million to go until we equal Swine flu in 2009.,Total Trump supporting deplorable Christian feminist capitalist gun- carrying Vet Nam Vet widow.,Georgia
,,these motherfuckers wont stop spreading stupidity everywhere even in the middle of the pandemic 🆒👌 https://t.co/J9LNdLz5sc,kim mingyu marry me ; going seventeen is my energy booster everyday,
10xGermsProtection SpreadGoodHabits,,You wanna live healthy and safe ? Use Lifebouy soap for everything . Observe the precautions during this COVID #10xGermsProtection #SpreadGoodHabits,we got here by Grace nor be transportation 🙏🤝 || RONALDO fanatic||,Heaven
,,@RepAndyBiggsAZ That was perfect social distancing 👍👍,"Opinionated - Whether U Like It Or Not.         

Completely Patriotic. Respectul & appreciative of our Military but Anti-Trump!
America deserves better!",
COVID19,,"RT @chrischirp: THREAD: Key points from my overview of latest #COVID19 numbers in the weekly @IndependentSage briefing. Firstly, for the fi…",Time waits for no man.,At the Prime Meridian
GBVmustfall day84oflockdown COVID19,,"RT @GreenEyeRaven1: If we have to remind you our bodies are ours ...we will...stop killing us
#GBVmustfall #day84oflockdown #COVID19 #Prote…",A natural born roller ever since my days in the stroller,"Raleigh, NC"
,,RT @alfonslopeztena: Canada got better. The United States got Trump — Canada has steadily gained ground against the virus and the disease i…,A good map will get to from A to B but your imagination can take you everywhere,Ex British EU Citizen
,,"RT @hatindersinghr1: This Mataji From Pune Is 75Years Old, She Shows Her Lathi Skills On The Roads Of Pune For Her Survival.

Even During T…",,"लखनऊ, भारत"
Expo2020 IPL2020,,RT @saumyakumary: UAE had to postpone #Expo2020 due to this pandemic. We can say they've covered up all the losses with #IPL2020 being held…,"Studying At Jai Narain Vyas University Jodhpur.
Social Worker Ⓜ️","Jodhpur, India"
,,RT @AIPInstitute: Tribes deserve better. Extending the 2.5GHz Rural Tribal Window is one way Congress and @FCC can fulfill their commitment…,tired of the bullshit. Ind voting blue. Happily married to my best friend for 35 years and mom of 3 awesome sons.  Atlanta Braves. trump is a fuckin moron,"Marathon, FL"
,,RT @TomFitton: Masks don't work. Dr. Fauci said this and his conduct seems to confirm he still understands that there is no science that ma…,"I play my guitars and love being in the outdoors, and I like to sit on my porch and watch storms","Scottsville, Ar"
,,"RT @NikkiHaley: The next coronavirus relief bill shouldn’t be filled with wasteful spending. For a lesson on what not to do, Congress shoul…","Towboater, WSU grad, Sports fan, Islander",
,,"US &amp; China banging war drums, closing embassies, kicking out CCP spies, Trudeau's refusal to deal with Huawei, court decision asylum agreement with US infringes on Charter, etc, etc. If you can't see where this is heading, you're better off not knowing. 

https://t.co/DldMa2moBo",,
,,"RT @Daisyadultpromo: Vaseline &amp; quarantaine. Cum and watch my newest video here: 

@tag4promo @dutchpornpromo @__TheRiddler_77 @tterb1407 @…",#HotAssHoneys #NGOT #GirlsOfTwitter #GirlsRGirls #SupportingSexWorkers,
UAE pandemic tourists,,#UAE's move to waive fines for residents with expired visas is indeed rewarding in this of #pandemic. All #tourists can now live in peace without thinking they might pay more. Kudos UAE! https://t.co/PLLN6SX4gK,"Photography shows how I capture my life. Aspiring artist. 

~living at Dubai 🇦🇪~","Dubai, UAE"
,,"RT @JstInvestments: Asian Paints results: washout

🎨 Rev down 43% &amp; PAT down 67%
🎨 RM price down(crude linked), Employee expenses up 8% QoQ…",Voracious Reader | Strictly Left Brained | Data Assimilator | Fitness Freak | In the journey to Financial Freedom | Old Soul by habits | Palakkad 🌴🏝,"Mumbai, India"
COVID19,,"RT @UN_Women: During #COVID19, women &amp; girls are using the internet more than ever to stay connected.

But they are also the targets of onl…","The United Nations Population Fund: Delivering a world where every pregnancy is wanted, every childbirth safe, and every young person's potential is fulfilled.",Republic of Serbia
,,"Scientists going to sneak some shit in that covid vaccine like with all other medicine. Cure covid, but will probably give you cancer in 20 years.","Sports: Los Angeles Lakers. OAKLAND Raiders.

MMA/BOXING/SPORTS ENTERTAINMENT.

All my tweets are song lyrics.","California, USA"
,,"RT @Tecaterob: @SenTomCotton Politician speaking to Teacher:
Pol: “You can’t teach the 1619 project!”

Teacher: “The what?”

Pol: “The NYT…",,
,,What is that first pic? 💀 https://t.co/tVL7JAbInv,MPH | Pharmacist | Supply Chain specialist | #MUFC.... Instagram/Snapchat: @docuzy,ABV
,,@SpeakerPelosi It’s the Chinese virus. Sit down and have another vodka.,"“It is the duty of nations to acknowledge the providence of God,obey His will, be grateful for His benefits, and humbly implore His protection and favor"" GW",MAGA land
Constitution 1A,,"Chief Justice Roberts has once again chosen to not hold true to the #Constitution and specifically, the #1A as ⁦@USSupremeCourt⁩ denies Nevada church's appeal of attendance restriction amid coronavirus pandemic | Fox News https://t.co/9Yrorng0b8",Professor of Criminal Justice and Chaplain at @ThomasCollege Modern day #abolitionist with @NotHereME Past-President at @NEACJS. A servant of Jesus Christ!,"ÜT: 44.109938,-69.107933"
,,"RT @kylegriffin1: The school attended by Trump's son, Barron, will not fully reopen in September out of concern over the coronavirus pandem…",Can we just get this Traitor out of our White House. 🇺🇸,"Washington, NJ"
,,RT @gtconway3d: hand sanitizer on a baseball makes it hard to control https://t.co/stvVBrYQzU,"Never Trump, Dog lover, The Lincoln Project, US military supporter, here to drag Trump",Land of Lincoln 
,,RT @ACGlobalEcon: What we’re reading: @Lawrence_Wright in @NewYorker traces history back to 1350 France &amp; the Black Plague. What will this…,"Staff writer for The New Yorker. Author of The Looming Tower, Going Clear, and God Save Texas. Screenwriter, playwright, keyboard player for Austin band WhoDo.",Austin
,,"RT @d_mos77: @ClarkeMicah Not been isolated by all accounts, is it even real?
https://t.co/YnoasWwExQ",Nostalgic for a decent future. Lockdown fever. Only joking. Can't go back to savoury now. Amateur arms dealer.,
,,"RT @Opthomasprime_: water is wet. back to you, skip.",tired,they/them
,,RT @FOX29philly: Monty G comes home from rehab after long recovery from COVID-19 https://t.co/P0XKhDmYwx,"I served Howard Eskin a hotdog once, so I guess I'm famous. #FlyEaglesFly

High Point University Class of 2019
La Salle University Class of 2022

Rock on🤘","Philadelphia, PA"
,,"RT @ClarkeMicah: The real state of evidence on face coverings clearly explained by experts : https://t.co/DnhzEMXWG0
(most easily summed up…",,
,,"RT @MSNBC: Speaker Pelosi on the Republican coronavirus relief package: ""I don't think they know what they want, they're in total disarray…",#MeToo ~BLUEWAVING~ #RESISTer Married NoDM #DemocraticUSAmerican #EQUAList #BLM #BidenHarris2020 #StillWithHer #WTP #NEVERTrump 🥀BULLYsMAGAsBOTsTROLLs = BLOCK,US
,,RT @RedLineRadio: Rizzo dishing out hand sanitizer to the opposing team is why we love the man https://t.co/R7gYZ6nhwD,Chi 📍,
,,"Coronavirus is Contagious: I have heard that kids don't spread the Coronavirus, far from the truth and a lie coming from the Secretary of Education?",,"Azusa, CA"
,,Apparently the number of new COVID cases in the US is now dropping. Really interesting timing.,"@reactjs core team. I make music @ https://t.co/v97L9jHPm4.

DMs are open for non-tech stuff. Tech stuff is better asked openly where others can see too. 🙂",somewhere in Virginia
,,"RT @patronsaintofca: Boris Johnson gives Scotland back a tiny amount of the money Westminster takes from it. There, fixed that for you...","Out and Proud, SNP Member and glad to be working as a HCA 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈",Abernethy
,,"@ICMRDELHI  KARNATAKA has lost the plot in managing Covid19. Test results taking 5-6 days before which Patients may die,Or become very serious, exhorbitant Ambulance charges, Non availability of beds, and much more. PLEASE DEPUTE some CAPABLE team to assist &amp; bring control.",,
,,RT @RBReich: Don't let DeVos use the pandemic to privatize education.,“All power tends to corrupt; absolute power corrupts absolutely.” ~Lord Acton,Penn’s woods
,,RT @SafetyPinDaily: Betsy DeVos accused of diverting pandemic relief funds from poor students to wealthy private schools || Via: Salon http…,"IT professional, contrarian, ENTP. fiscal conservative, with prog liberal leanings. active, opinionated geek. FBR, Citizens should be empowered.",United States
